image_url,product_name,price
https://images.theurge.com/tuchuzy/vqSMXOfA5GFWxmn22BOgtF1Ymg4=/size/1200x1200/1200-1200/ganni-heavy-satin-skirt-violet-tulip-1.jpg,Heavy Satin Skirt Violet Tulip,312.1163800270374
https://images.theurge.com/tuchuzy/uNgy15B-8-YLJQeJFbBfkpnv_Vc=/size/1200x1200/1200-1200/ganni-printed-mesh-skirt-island-green-1.jpg,Printed Mesh Skirt Island Green,241.977867661411
https://images.theurge.com/tuchuzy/CBcDBoQeUCKJcScSD-0nHY9r6Mw=/size/1200x1200/1200-1200/helmut-lang-zippered-femme-hi-spikes-jeans-concrete-stone-1.jpg,Zippered Femme Hi Spikes Jeans Concrete Stone,441.8726279034462
https://images.theurge.com/tuchuzy/kHuAGD3X5Ixt6ZGt7FxweoBpHl0=/size/1200x1200/1200-1200/agolde-riley-hi-rise-straight-crop-tissue-1.jpg,Riley Hi Rise Straight Crop Tissue,209.71415197322287
https://images.theurge.com/tuchuzy/0iOxdRXKXW-Fqem__lgIkiIWUgU=/size/1200x1200/1200-1200/t-by-alexander-wang-bodycon-bi-layer-tank-dress-1.jpg,Bodycon Bi-Layer Tank Dress,476.94188408625934
https://images.theurge.com/tuchuzy/MC75Elm7_JO2WlENZosRhF_9Q2s=/size/1200x1200/1200-1200/maria-black-fragola-necklace-gold-1.jpg,Fragola Necklace Gold,177.45043628503473
https://images.theurge.com/tuchuzy/26GKZI6hab7-5qmkD1IcxmEwt3M=/size/1200x1200/1200-1200/superga-clubs-comfleau-sneaker-blush-pink-1.jpg,Clubs Comfleau Sneaker Blush Pink,91.14499681913146
https://images.theurge.com/tuchuzy/OpXAw6Hyw6DHk6LKifD35Kzlca4=/size/1200x1200/1200-1200/maria-black-eliza-necklace-gold-1.jpg,Eliza Necklace Gold,178.85320653234723
https://images.theurge.com/tuchuzy/OlfZrT22kYj0b333dIS9aqDAGWc=/size/1200x1200/1200-1200/veja-v-10-leather-sneakers-extra-white-1.jpg,V-10 Leather Sneakers Extra White,136.77009911297142
https://images.theurge.com/tuchuzy/C9wphoDc4MGOGhBVH13g5d0nDcM=/size/1200x1200/1200-1200/leif-two-hands-small-pack-lillypilly-1.jpg,Two Hands Small Pack Lillypilly,39.27756692475077
https://images.theurge.com/tuchuzy/rMTBzsv6p6T1qbJ5YxgL20UiY3c=/size/1200x1200/1200-1200/jasmin-sparrow-wave-bracelet-silver-1.jpg,Wave Bracelet Silver,251.79725939259868
https://images.theurge.com/tuchuzy/wXw6F7ph_p9gA0Iv5YCpcgoCaps=/size/1200x1200/1200-1200/xirena-channing-shirt-white-1.jpg,Channing Shirt White,182.36013215062857
https://images.theurge.com/tuchuzy/80OG01ejhr53D9vJPld5yf0GX-4=/size/1200x1200/1200-1200/jasmin-sparrow-lulu-earrings-pearl-silver-1.jpg,Lulu Earrings Pearl Silver,209.71415197322287
https://images.theurge.com/tuchuzy/aFRemADqed8cQzHZ_doZiNBYC-w=/size/1200x1200/1200-1200/st-agni-taille-blazer-coeur-1.jpg,Taille Blazer Coeur,244.78340815603605
https://images.theurge.com/tuchuzy/OFQoppLt35bQVqD45XHQBjXLiMs=/size/1200x1200/1200-1200/mara-mine-annika-slide-black-gold-1.jpg,Annika Slide Black/Gold,291.07482631734945
https://images.theurge.com/tuchuzy/G7PR5QJx9WNWuFdbdlhVV8vFniw=/size/1200x1200/1200-1200/re-done-ribbed-tank-black-1.jpg,Ribbed Tank Black,77.15236360218901
https://images.theurge.com/tuchuzy/XvhvTI4lz72kbFBhJBERZ56am6A=/size/1200x1200/1200-1200/helmut-lang-short-double-satin-sash-dress-ivory-1.jpg,Short Double Satin Sash Dress Ivory,575.1358013981362
https://images.theurge.com/tuchuzy/WUarlIqtVBOM4EWIRS1S5qoM4rs=/size/1200x1200/1200-1200/salt-by-hendrix-mermaid-facial-oil-1.jpg,Mermaid Facial Oil,28.02033569006774
https://images.theurge.com/tuchuzy/ZJs4c4U56ZQ19wMaoEC2_1gT-uQ=/size/1200x1200/1200-1200/re-done-high-rise-ankle-crop-faded-black-1.jpg,High Rise Ankle Crop Faded Black,245.4847932796923
https://images.theurge.com/tuchuzy/DbZWIK5eAmra5Ss4bl0h-wyqVb0=/size/1200x1200/1200-1200/superga-clubs-comfleau-sneaker-white-leopard-1.jpg,Clubs Comfleau Sneaker White/Leopard,91.14499681913146
https://images.theurge.com/tuchuzy/RbJxzBQkXlNsYpQc8f5OExjvxkE=/size/1200x1200/1200-1200/veja-esplar-sneakers-extra-white-black-1.jpg,Esplar Sneakers Extra White/Black,108.71469416672088
https://images.theurge.com/tuchuzy/on8o5HjXlLSPJrYw6aozyNymrM4=/size/1200x1200/1200-1200/ganni-printed-cotton-poplin-shorts-egret-1.jpg,Printed Cotton Poplin Shorts Egret,150.79780158609668
https://images.theurge.com/tuchuzy/S_9xcYrGJTPHzFYgNPegGORnwQs=/size/1200x1200/1200-1200/chosen-by-tuchuzy-boyfriend-ribbed-tank-black-1.jpg,Boyfriend Ribbed Tank Black,62.42327600540747
https://images.theurge.com/tuchuzy/KI8rnEufoKEGE_2PasJPUxxrxZM=/size/1200x1200/1200-1200/golden-goose-deluxe-brand-slide-sneakers-black-glitter-yellow-purple-1.jpg,Slide Sneakers Black Glitter Yellow/Purple,487.4626609411033
https://images.theurge.com/tuchuzy/yAztCs9BW6zqK6o586H_Zclvhvg=/size/1200x1200/1200-1200/salt-by-hendrix-nourish-revive-oil-1.jpg,Nourish & Revive Oil,24.513410071786417
https://images.theurge.com/tuchuzy/fXuAmvWonwNUDTxatHu0OeyjL0A=/size/1200x1200/1200-1200/tibi-runway-long-pleated-cargo-pant-orange-sherbet-1.jpg,Runway | Long Pleated Cargo Pant Orange Sherbet,459.40725599485273
